qid,qtitle,qtags,assistid,pvnum,visitduration,logdate
0000016B8C6E7AEF000000766375706F795F72656C656173655155455354,Day59_text3D問題,"['ml100-2', 'ml100-2-d59']",ai_tw,12,730,2019-06-25
000001683B83B48E0000001D6375706F795F72656C656173655155455354,下列程式的文字是否有誤,"['ml100', 'faq', '教材內容', 'ml100-d24']",ai_tw,1,8,2019-06-26
0000016840380E86000000346375706F795F72656C656173655155455354,"統計類別次數時,為何要使用特定欄位?還有如果原始的特徵沒刪除, 對預測會造成影響嗎?","['ml100', 'groupby', 'ml100-d24']",ai_tw,2,138,2019-06-26
00000168403E79C6000000366375706F795F72656C656173655155455354,特徵雜湊法的運算 會因為電腦硬體等級或是版本的因素而結果不同嗎?,"['ml100', '特徵雜湊', 'ml100-d24']",ai_tw,1,23,2019-06-26
0000016845292E910000004F6375706F795F72656C656173655155455354,使用均值編碼是否影響回歸計算,"['ml100', '均值編碼', '回歸計算', 'ml100-d23']",ai_tw,2,50,2019-06-26
00000168452AFD8A000000506375706F795F72656C656173655155455354,請問df_temp['Ticket_Hash'] = df['Ticket'].map(lambda x:hash(x) % 10)這一行程式的意思是什麼?,"['ml100', '特徵雜湊', 'ml100-d24']",ai_tw,1,80,2019-06-26
0000016854B34C01000000B76375706F795F72656C656173655155455354,"為何不同的資料Hash後結果會相同, Hash結果不是應該唯一嗎?","['ml100', 'hash函數', 'ml100-d24']",ai_tw,1,12,2019-06-26
0000016859B07A3A000000CF6375706F795F72656C656173655155455354,"請問均值編碼中, 類別數較多的欄位剔除在均值編碼以外的原因是?","['ml100', '均值編碼', 'ml100-d23']",ai_tw,1,501,2019-06-26
000001688074B4DB0000019D6375706F795F72656C656173655155455354,"計算np.log1p的結果與math.log不同, 請問是什麼原因?還有OneHotEncoder的大小有意義, 又是什麼意思?","['ml100', 'onehotencoder', 'ml100-d22', 'ml100-d23']",ai_tw,1,35,2019-06-26
000001688D43EA6A000001B16375706F795F72656C656173655155455354,"請問下列程式碼中, 為何要針對特定欄位計算次數, 這樣做有什麼意義呢?","['加上', 'ml100', '計數編碼', 'ml100-d24']",ai_tw,1,17,2019-06-26
00000168A7E5FFB50000002C6375706F795F72656C656173655155455354,"請問下列程式中, for f in features下面那段的意思是什麼?","['ml100', 'feature hashing', 'ml100-d24']",ai_tw,1,65,2019-06-26
000001695824C293000000146375706F795F72656C656173655155455354,"請問下列程式中, 執行後為何會有一張呈現空白?","['ml100', '教材內容', 'ml100-d60']",ai_tw,1,56,2019-06-26
00000169CD1FC68B000001306375706F795F72656C656173655155455354,"下列程式中, 為什麼資料傳入Label Encoder前需要把df[].values轉成list呢?","['ml100', 'python', 'ml100-d29']",ai_tw,1,157,2019-06-26
00000169FBF153D40000017B6375706F795F72656C656173655155455354,Day088程式碼疑問,"['ml100', 'ml100-d88']",ai_tw,1,22,2019-06-26
0000016A1F2228F8000000246375706F795F72656C656173655155455354,Day 85~87 ， 如何使用callback加入多個功能來監控模型訓練過程 ,"['ml100', 'callback', 'ml100-d85', 'ml100-d86', 'ml100-d87']",ai_tw,1,30,2019-06-26
0000016A3651EA10000003146375706F795F72656C656173655155455354,D3-2 例外處理之後，圖片無法顯示,"['ml100-2', 'try-except', 'ml100-2-d03']",ai_tw,2,29,2019-06-26
0000016A3A7A729B000003896375706F795F72656C656173655155455354,Convolutional layer的輸入輸出問題,"['ml100', 'convolutional', 'ml100-d92']",ai_tw,1,41,2019-06-26
0000016A402B6770000004856375706F795F72656C656173655155455354,%matplotlib inline,"['ml100-2', '語法', 'ml100-2-d03']",ai_tw,1,45,2019-06-26
0000016A45B58D75000005986375706F795F72656C656173655155455354,Day006_HW ECDF的算法,"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,858,2019-06-26
0000016A4A57ABD70000000B6375706F795F72656C656173655155455354,如何 install cv2 到 jupyter?,"['ml100-2', 'faq', '安裝']",ai_tw,1,176,2019-06-26
0000016A4D7D28C7000000916375706F795F72656C656173655155455354,Day003  顯示圖片報錯  TypeError: Image data cannot be converted to float,"['ml100-2', '語法', 'ml100-2-d08']",ai_tw,1,53,2019-06-26
0000016A553A68C1000000CF6375706F795F72656C656173655155455354,Day 6 怎麼理解 ECDF?,"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,18,2019-06-26
0000016A6403DACA000002536375706F795F72656C656173655155455354,"HW6解答,看完還是有些疑惑","['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,72,2019-06-26
0000016A716537EF000000846375706F795F72656C656173655155455354,TypeError: Image data cannot be converted to float,"['ml100-2', 'cv2 module', 'ml100-2-d03']",ai_tw,1,66,2019-06-26
0000016A73E46FDA000001246375706F795F72656C656173655155455354,Day003-2,"['ml100-2', '二維陣列', 'ml100-2-d03']",ai_tw,1,20,2019-06-26
0000016A773B74A6000001636375706F795F72656C656173655155455354,Day06HW,"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,0,2019-06-26
0000016A7865CF6A000001886375706F795F72656C656173655155455354,day 3 Image.open(BytesIO(response.content)),"['ml100-2', 'bytesio', 'ml100-2-d03']",ai_tw,2,25,2019-06-26
0000016A78901A0E000001936375706F795F72656C656173655155455354,3-2 為何已經把第一個連結指定給first_link後還是無法開啟圖片,"['ml100-2', '語法', 'ml100-2-d03']",ai_tw,1,698,2019-06-26
0000016A7E812B210000020F6375706F795F72656C656173655155455354,DAY 17 HW  解答,"['ml100-2', '資料型態', 'ml100-2-d17']",ai_tw,1,38,2019-06-26
0000016A8117A9DA0000022C6375706F795F72656C656173655155455354, Day17 範例中的問題,"['ml100-2', 'dataframe', '特徵工程', 'ml100-2-d17']",ai_tw,1,208,2019-06-26
0000016A83148D1C000002586375706F795F72656C656173655155455354,D17,"['ml100-2', '路徑', 'ml100-2-d17']",ai_tw,1,13,2019-06-26
0000016A904FC751000003606375706F795F72656C656173655155455354,D3 url 讀取 txt 檔,"['ml100-2', 'ml100-2-d03']",ai_tw,1,6,2019-06-26
0000016A966D998E000003C86375706F795F72656C656173655155455354,D3-2開啟五張圖片,"['ml100-2', 'ml100-2-d03', '讀取圖片']",ai_tw,1,187,2019-06-26
0000016A9DA6E147000000346375706F795F72656C656173655155455354,Day 23,"['只取類別值', '對照組', 'ml100-2', 'ml100-2-d23']",ai_tw,1,59,2019-06-26
0000016A9FC476E7000000496375706F795F72656C656173655155455354,Day 23 均值編碼,"['ml100-2', 'ml100-2-d23', '均值編碼']",ai_tw,2,283,2019-06-26
0000016AA29721870000008E6375706F795F72656C656173655155455354,HW17疑問,"['ml100-2', 'ml100-2-d17']",ai_tw,1,834,2019-06-26
0000016AA740DDD7000000D66375706F795F72656C656173655155455354,Day 24 看不懂特徵雜湊的說明跟程式碼中hash指令的關聯,"['ml100-2', 'ml100-2-d24']",ai_tw,1,15,2019-06-26
0000016AAC66B5360000010F6375706F795F72656C656173655155455354,#Day_018,"['ml100-2', 'ml100-2-d18']",ai_tw,1,28,2019-06-26
0000016AAF1ED2320000012E6375706F795F72656C656173655155455354,HW 023 : 均值編碼-作業二的問題,"['ml100-2', 'ml100-2-d23']",ai_tw,2,553,2019-06-26
0000016AC63A25EA000001166375706F795F72656C656173655155455354,Day17 HW,"['ml100-2-d17', 'ml100-2']",ai_tw,1,311,2019-06-26
0000016AC6E662C20000011F6375706F795F72656C656173655155455354,D6 - CDF 和 ECDF 的差別,"['m100-2', 'm100-2-d06']",ai_tw,1,53,2019-06-26
0000016AD4802F3A000001A06375706F795F72656C656173655155455354,D17 非結構化資料的特徵工程,"['ml100-2', 'ml100-2-d17', '教材內容', '特徵工程']",ai_tw,1,39,2019-06-26
0000016AD5A8D380000001B26375706F795F72656C656173655155455354,關於 Day_035_HW 的問題,"['ml100-2', 'ml100-2-d35']",ai_tw,1,27,2019-06-26
0000016AD7987ADE000001BB6375706F795F72656C656173655155455354,Day_026_HW 準確度反而上升的結果解釋,"['ml100-2', ' 觀察結果', 'ml100-2-d26']",ai_tw,2,595,2019-06-26
0000016ADF701958000001F06375706F795F72656C656173655155455354,Day24 範例,"['ml100-2', 'ml100-2-d24']",ai_tw,1,32,2019-06-26
0000016AFA1E154A0000029D6375706F795F72656C656173655155455354,D23 中均值編碼的 model 如何作 預測?,"['ml100-2', 'ml100-2-d23']",ai_tw,1,206,2019-06-26
0000016B023F5561000002BE6375706F795F72656C656173655155455354,"Day038 想請問 MSE, Accuracy, cross_val_score 這幾種評估指標的差異","['ml100-2', 'ml100-2-d38']",ai_tw,1,3,2019-06-26
0000016B1823D281000000346375706F795F72656C656173655155455354,D42作業程式碼詢問,"['ml100-2', 'ml100-2-d42']",ai_tw,1,18,2019-06-26
0000016B18A9811A000000396375706F795F72656C656173655155455354,Day42 問題是否可以提供DecisionTreeeRegressor範例,"['ml100-2', 'ml100-2-d42']",ai_tw,1,15,2019-06-26
0000016B1BCB0048000000446375706F795F72656C656173655155455354,opencv安裝與anaconda問題?,"['opencv', 'anaconda']",ai_tw,1,50,2019-06-26
0000016B1D4E533F0000004B6375706F795F72656C656173655155455354,D39,"['ml100-2', 'ml100-2-d39']",ai_tw,1,150,2019-06-26
0000016B3511D60A000000386375706F795F72656C656173655155455354,Day023 鐵達尼生存率經均值轉換cross val score分數為1是合理的嗎?,"['ml100-2', 'ml100-2-d23']",ai_tw,1,12,2019-06-26
0000016B352A60FB0000003A6375706F795F72656C656173655155455354,"Day_047, GridSearchCV中scoring的問題","['ml100-2', 'ml100-2-d47']",ai_tw,1,22,2019-06-26
0000016B37677017000000466375706F795F72656C656173655155455354,Bagging的使用情境,"['ml100-2', 'ml100-2-d49', 'Bagging']",ai_tw,1,21,2019-06-26
0000016B3D03E51D0000005A6375706F795F72656C656173655155455354,Day47 ANS,"['ml100-2', 'ml100-2-d47']",ai_tw,2,23,2019-06-26
0000016B47293E28000000AD6375706F795F72656C656173655155455354,Day49該如何blending可以給些提示嗎? 想好多天了,"['day49', ' 混合泛化預測檔', 'ml100-2-d49']",ai_tw,1,25,2019-06-26
0000016B518A5293000000F16375706F795F72656C656173655155455354,集中在兩端的資料要怎麼去偏化或是怎麼處理比較好?,"['ml100-2', 'ml100-2-d21']",ai_tw,2,1189,2019-06-26
0000016B59DAF95F000001106375706F795F72656C656173655155455354,Day 24 HW 趕進度中 對於取Hash的時候 資料的index一直發生問題,"['ml100-2-d24', 'ml100-2']",ai_tw,1,34,2019-06-26
0000016B5E4C926F0000012C6375706F795F72656C656173655155455354,請問 期中考 Baseline Kernel 裡的 check_model 程式解說?,"['期中考', 'Baseline']",ai_tw,1,104,2019-06-26
0000016B60382244000001456375706F795F72656C656173655155455354,AUC Score 大於0.85但是上傳到Kaggle只有0.67，屬正常嗎？,"['ml100-2', 'kaggle', '期中', '待回答']",ai_tw,1,37,2019-06-26
0000016B69D9F0F20000016D6375706F795F72656C656173655155455354,依 Kaggle 傳回分數調整比重?,"['ml100-2', 'ml100-2-d49']",ai_tw,1,3,2019-06-26
0000016B6DD1A3FB0000017F6375706F795F72656C656173655155455354,D056 投影片輪廓分析的說明矛盾?,"['ml100-2', 'ml100-2-d56']",ai_tw,1,19,2019-06-26
0000016B6E64931E000001816375706F795F72656C656173655155455354,D55_ground truth,"['ml100-2', 'ml100-2-d55']",ai_tw,2,2,2019-06-26
0000016B6FCA34F90000018E6375706F795F72656C656173655155455354,Day 56,"['ml100-2', 'ml100-2-d56']",ai_tw,1,67,2019-06-26
0000016B74FF4A740000000C6375706F795F72656C656173655155455354,Day 59,"['ml100-2', 'ml100-2-d59']",ai_tw,1,2,2019-06-26
0000016B78FAEB95000000156375706F795F72656C656173655155455354,Axes3d.scatter,"['ml100-2', 'ml100-2-d55']",ai_tw,1,54,2019-06-26
0000016B7A9236BE0000001B6375706F795F72656C656173655155455354,Day58 如何判斷2維均勻分布的分群效果?,"['ml100-2', 'ml100-2-d58']",ai_tw,2,231,2019-06-26
0000016B7D4712F50000001C6375706F795F72656C656173655155455354,Boston Classify 找到最佳參數後，Accuracy卻下降?,"['ml100-2', 'ml100-2-d47']",ai_tw,2,23,2019-06-26
0000016B7E2C8129000000226375706F795F72656C656173655155455354,PCA問題,['PCA'],ai_tw,4,179,2019-06-26
0000016B7E8104B8000000256375706F795F72656C656173655155455354,GradientBoostingRegressor參數問題,"['ml100-2-d48', 'ml100-2', 'GradientBoostingRegressor']",ai_tw,3,22,2019-06-26
0000016B7F26D976000000276375706F795F72656C656173655155455354,回歸模型好壞的評估,['回歸模型'],ai_tw,1,73,2019-06-26
0000016B7F419728000000286375706F795F72656C656173655155455354,時序性資料如何做 cross validation,['cross validation'],ai_tw,2,9,2019-06-26
0000016B8251D3EF000000336375706F795F72656C656173655155455354,程式碼?,"['ml100-2', 'ml100-2-d58']",ai_tw,1,0,2019-06-26
0000016B831C36D50000003B6375706F795F72656C656173655155455354,D55,"['ml100-2', 'ml100-2-d55']",ai_tw,2,13,2019-06-26
0000016B8357AD130000003E6375706F795F72656C656173655155455354,Day58,"[' 生成', 'ml100-2', 'ml100-2-d58']",ai_tw,3,55,2019-06-26
0000016B837DF08A000000416375706F795F72656C656173655155455354,Day_056_HW,"['day_056_hw', 'silhouette_score', 'ml100-2', 'ml100-2-d56']",ai_tw,4,2417,2019-06-26
0000016B83B6D06F000000426375706F795F72656C656173655155455354,Day37,"['ml100-2', 'ml100-2-d37']",ai_tw,4,653,2019-06-26
0000016B87D4AC5E000000506375706F795F72656C656173655155455354,Day87課程頁面顯示異常,"['ml100', 'ml100-d87']",ai_tw,1,22,2019-06-26
0000016B8804551D000000516375706F795F72656C656173655155455354,cross_val_score使用方式,"['ml100-2-d48', 'ml100-2']",ai_tw,2,4,2019-06-26
0000016B8842A90D000000526375706F795F72656C656173655155455354,K-mean,"['ml100-2-d56', 'K-mean']",ai_tw,5,81,2019-06-26
0000016B88BBFEA3000000556375706F795F72656C656173655155455354,D30 到目前為止的一些問題,"['ml100-2-d30', 'ml100-2']",ai_tw,4,130,2019-06-26
0000016B894368FA000000596375706F795F72656C656173655155455354,D62畫圖未顯示？？,"['ml100-2', 'd62', 'ml100-2-d62']",ai_tw,7,52,2019-06-26
0000016B89BAE540000000636375706F795F72656C656173655155455354,D60 example & HW 圖顯示不出,"['ml100-2', 'ml100-2-d60']",ai_tw,5,74,2019-06-26
0000016B8A716DE10000006F6375706F795F72656C656173655155455354,D61_課堂練習_圖片解釋,"['ml100-2', 'ml100-2-d61']",ai_tw,4,37,2019-06-26
0000016B8C6E7AEF000000766375706F795F72656C656173655155455354,Day59_text3D問題,"['ml100-2', 'ml100-2-d59']",ai_tw,14,2304,2019-06-26
0000016B8F1B60EA0000008C6375706F795F72656C656173655155455354,D61 繪圖的部份邏輯 ?,"['ml100-2', 'ml100-2-d61']",ai_tw,3,103,2019-06-26
0000016B8FA085A9000000956375706F795F72656C656173655155455354,期末考輸出結果少了一個類別,"['ml100', '期末考']",ai_tw,10,1421,2019-06-26
0000016B9252A504000000A06375706F795F72656C656173655155455354,Day_061  tsn 和 資料視覺化部分,"['ml100-2', 'ml100-2-d61', '資料視覺化部分']",ai_tw,3,32,2019-06-26
0000016B92621FAE000000A16375706F795F72656C656173655155455354,Day 47 - 使用 iris 資料後的參數 MSE 提高了,"['ml100-2-d47', 'ml100-2']",ai_tw,4,379,2019-06-26
0000016B92F2035A000000A46375706F795F72656C656173655155455354,"Day17HW  pd.concat([df_train,df_test])","['ml100-2', 'ml100-2-d17']",ai_tw,7,86,2019-06-26
0000016A450A77130000054C6375706F795F72656C656173655155455354,語法 ~data['column'] 的意思,"['ml100-2', '語法', 'ml100-2-d07']",ai_tw,2,603,2019-06-27
0000016A7E812B210000020F6375706F795F72656C656173655155455354,DAY 17 HW  解答,"['ml100-2', '資料型態', 'ml100-2-d17']",ai_tw,1,153,2019-06-27
0000016A83148D1C000002586375706F795F72656C656173655155455354,D17,"['ml100-2', '路徑', 'ml100-2-d17']",ai_tw,1,162,2019-06-27
0000016A8752B0EA000002A26375706F795F72656C656173655155455354,D17程式碼詢問,"['ml100-2', 'log1p', 'ml100-2-d17']",ai_tw,1,8,2019-06-27
0000016A8FBB4EA60000034D6375706F795F72656C656173655155455354,D6 cdf繪圖問題,"['ml100-2', 'cdf', 'ml100-2-d06']",ai_tw,1,133,2019-06-27
0000016AA29721870000008E6375706F795F72656C656173655155455354,HW17疑問,"['ml100-2', 'ml100-2-d17']",ai_tw,1,35,2019-06-27
0000016AB1F2EBAE0000002A6375706F795F72656C656173655155455354,D26 新增特徵組合後，線性迴歸 / 梯度提升樹比率變化問題,"['ml100-2', 'ml100-2-d26']",ai_tw,1,90,2019-06-27
0000016AB498EF86000000446375706F795F72656C656173655155455354,D26 Linear regression: cross validation score,"['ml100-2', 'ml100-2-d26']",ai_tw,2,54,2019-06-27
0000016AC3CBC25A000001016375706F795F72656C656173655155455354,"Day14 將Nan轉成""Nothin""，下面的subplot程式就跑不出來了..","['ml100-2', 'ml100-2-d14']",ai_tw,1,0,2019-06-27
0000016AC6E662C20000011F6375706F795F72656C656173655155455354,D6 - CDF 和 ECDF 的差別,"['m100-2', 'm100-2-d06']",ai_tw,1,8,2019-06-27
0000016ACB967C4B0000014A6375706F795F72656C656173655155455354,Day22 範例,"['ml100-2', 'ml100-2-d22']",ai_tw,1,176,2019-06-27
0000016AD067DA440000017C6375706F795F72656C656173655155455354,Day_030_葉編碼(apply用法),"['ml100-2', 'ml100-2-d30']",ai_tw,1,16,2019-06-27
0000016AD7987ADE000001BB6375706F795F72656C656173655155455354,Day_026_HW 準確度反而上升的結果解釋,"['ml100-2', ' 觀察結果', 'ml100-2-d26']",ai_tw,1,53,2019-06-27
0000016AD9F1C8B9000001CD6375706F795F72656C656173655155455354,Day022 範例問題,"['ml100-2-d22', 'ml100-2']",ai_tw,1,13,2019-06-27
0000016ADE95F717000001E56375706F795F72656C656173655155455354,數值與數值組合，若只是將自變數加減一個常數有意義嗎,"['ml100-2', 'ml100-2-d26']",ai_tw,1,109,2019-06-27
0000016ADEF4A763000001EE6375706F795F72656C656173655155455354,D6  看過前面問答但還是不太懂 dtype_select = [ ],"['ml100-2-d06', 'ml100-2']",ai_tw,1,89,2019-06-27
0000016AECF36613000002446375706F795F72656C656173655155455354,Day_026_HW,"['ml100-2', 'ml100-2-d26']",ai_tw,1,10,2019-06-27
0000016AF3652DA40000026E6375706F795F72656C656173655155455354,Day026 cannot convert the series to <class 'float'>問題,"['ml100-2-d26', 'ml100-2']",ai_tw,1,357,2019-06-27
0000016AF95169D3000002936375706F795F72656C656173655155455354,D022模型選擇,"['ml100-2', 'ml100-2-d22']",ai_tw,1,63,2019-06-27
0000016B09383AF60000000D6375706F795F72656C656173655155455354,value_counts().sort_index().cumsum(),"['ml100-2', 'ml100-2-d06', 'value_counts()', 'sort_index()', 'cumsum()']",ai_tw,1,8,2019-06-27
0000016B233E98D3000000646375706F795F72656C656173655155455354,Day30 shape 問題,"['ml100-2-d30', 'ml100-2']",ai_tw,1,153,2019-06-27
0000016B58C76730000001066375706F795F72656C656173655155455354,最低準確度 AUC 需⼤大於0.63?,"['ml100-2-d51', 'AUC']",ai_tw,1,28,2019-06-27
0000016B6DD1A3FB0000017F6375706F795F72656C656173655155455354,D056 投影片輪廓分析的說明矛盾?,"['ml100-2', 'ml100-2-d56']",ai_tw,1,11,2019-06-27
0000016B6FCA34F90000018E6375706F795F72656C656173655155455354,Day 56,"['ml100-2', 'ml100-2-d56']",ai_tw,1,22,2019-06-27
0000016B7531467B0000000E6375706F795F72656C656173655155455354,Day 41: 決策樹假設 & 分割條件,"['ml100-2', 'ml100-2-d41']",ai_tw,1,90,2019-06-27
0000016B7D4712F50000001C6375706F795F72656C656173655155455354,Boston Classify 找到最佳參數後，Accuracy卻下降?,"['ml100-2', 'ml100-2-d47']",ai_tw,1,10,2019-06-27
0000016B7DF179920000001E6375706F795F72656C656173655155455354,Day_049_Blending,"['ml100-2', 'ml100-2-d49', 'Blending']",ai_tw,2,229,2019-06-27
0000016B7FC3A16F0000002B6375706F795F72656C656173655155455354,D38 建立線性回歸模型方式和以往不同?,"['ml100-2', 'ml100-2-d38']",ai_tw,1,14,2019-06-27
0000016B8357AD130000003E6375706F795F72656C656173655155455354,Day58,"[' 生成', 'ml100-2', 'ml100-2-d58']",ai_tw,3,27,2019-06-27
0000016B837DF08A000000416375706F795F72656C656173655155455354,Day_056_HW,"['day_056_hw', 'silhouette_score', 'ml100-2', 'ml100-2-d56']",ai_tw,2,696,2019-06-27
0000016B83B6D06F000000426375706F795F72656C656173655155455354,Day37,"['ml100-2', 'ml100-2-d37']",ai_tw,1,46,2019-06-27
0000016B87D4AC5E000000506375706F795F72656C656173655155455354,Day87課程頁面顯示異常,"['ml100', 'ml100-d87']",ai_tw,1,14,2019-06-27
0000016B8804551D000000516375706F795F72656C656173655155455354,cross_val_score使用方式,"['ml100-2-d48', 'ml100-2']",ai_tw,1,11,2019-06-27
0000016B8842A90D000000526375706F795F72656C656173655155455354,K-mean,"['ml100-2-d56', 'K-mean']",ai_tw,3,32,2019-06-27
0000016B88BBFEA3000000556375706F795F72656C656173655155455354,D30 到目前為止的一些問題,"['ml100-2-d30', 'ml100-2']",ai_tw,4,1118,2019-06-27
0000016B894368FA000000596375706F795F72656C656173655155455354,D62畫圖未顯示？？,"['ml100-2', 'd62', 'ml100-2-d62']",ai_tw,4,271,2019-06-27
